frame,student_id,emotion,emotion_duration
35,Ralph,neutral,0.5599999999999999
35,Lily,neutral,0.8000000000000002
35,Abby,neutral,0.8000000000000002
35,Mary,neutral,0.8000000000000002
35,Mary,neutral,0.7600000000000001
35,Judy,neutral,0.16
35,Luigi,neutral,0.7600000000000001
35,Arianna,neutral,0.7600000000000001
35,Daisy,neutral,0.7600000000000001
35,Wolf,neutral,0.7600000000000001
35,Mario,neutral,0.7200000000000001
35,Mary,neutral,0.68
35,Lils,neutral,0.64
36,Richard,neutral,1.1200000000000003
36,Abby,neutral,1.0000000000000002
36,Karen,neutral,0.9600000000000003
36,Anna,sad,0.8400000000000002
36,Ellie,neutral,0.8800000000000002
36,Emily,sad,0.39999999999999997
36,Kenny,neutral,0.8800000000000002
36,Amy,neutral,0.8800000000000002
36,Mario,neutral,0.8800000000000002
36,Dee,neutral,0.8400000000000002
36,Christie,neutral,0.8400000000000002
36,Jack,neutral,0.7200000000000001
36,Ralph,neutral,0.6
36,Lily,neutral,0.8400000000000002
36,Abby,neutral,0.8400000000000002
36,Mary,neutral,0.8400000000000002
36,Mary,neutral,0.8000000000000002
36,Judy,neutral,0.2
36,Luigi,neutral,0.8000000000000002
36,Arianna,neutral,0.8000000000000002
36,Daisy,neutral,0.8000000000000002
36,Wolf,neutral,0.8000000000000002
36,Mario,neutral,0.7600000000000001
36,,neutral,0.7200000000000001
36,Lils,neutral,0.68
37,Richard,neutral,1.1600000000000004
37,Abby,neutral,1.0400000000000003
37,Karen,neutral,1.0000000000000002
37,Anna,sad,0.8800000000000002
37,Ellie,neutral,0.9200000000000003
37,Emily,sad,0.43999999999999995
37,Kenny,neutral,0.9200000000000003
37,Amy,neutral,0.9200000000000003
37,Mario,neutral,0.9200000000000003
37,Dee,neutral,0.8800000000000002
37,Christie,neutral,0.8800000000000002
37,Jack,neutral,0.7600000000000001
37,Ralph,neutral,0.64
37,Lily,neutral,0.8800000000000002
37,Abby,neutral,0.8800000000000002
37,Mary,neutral,0.8800000000000002
37,Mary,neutral,0.8400000000000002
37,Judy,neutral,0.24000000000000002
37,Luigi,neutral,0.8400000000000002
37,Arianna,neutral,0.8400000000000002
37,Daisy,neutral,0.8400000000000002
37,Wolf,neutral,0.8400000000000002
37,Mario,neutral,0.8000000000000002
37,Jess,neutral,0.7600000000000001
37,Lils,neutral,0.7200000000000001
38,Richard,neutral,1.2000000000000004
38,Abby,neutral,1.0800000000000003
38,Karen,neutral,1.0400000000000003
38,Anna,sad,0.9200000000000003
38,Ellie,neutral,0.9600000000000003
38,Emily,sad,0.4799999999999999
38,Kenny,neutral,0.9600000000000003
38,Amy,neutral,0.9600000000000003
38,Mario,neutral,0.9600000000000003
38,Dee,neutral,0.9200000000000003
38,Christie,neutral,0.9200000000000003
38,Jack,neutral,0.8000000000000002
38,Ralph,neutral,0.68
38,Lily,sad,0.04
38,Abby,neutral,0.9200000000000003
38,Mary,neutral,0.9200000000000003
38,Mary,neutral,0.8800000000000002
38,Judy,neutral,0.28
38,Luigi,neutral,0.8800000000000002
38,Arianna,neutral,0.8800000000000002
38,Daisy,neutral,0.8800000000000002
38,Wolf,neutral,0.8800000000000002
38,Mario,neutral,0.8400000000000002
38,,neutral,0.8000000000000002
38,Lils,neutral,0.7600000000000001
39,Richard,neutral,1.2400000000000004
39,Abby,neutral,1.1200000000000003
39,Karen,neutral,1.0800000000000003
39,Anna,fear,0.04
39,Ellie,neutral,1.0000000000000002
39,Emily,sad,0.5199999999999999
39,Kenny,neutral,1.0000000000000002
39,Amy,neutral,1.0000000000000002
39,Jess,neutral,1.0000000000000002
39,Dee,neutral,0.9600000000000003
39,Christie,neutral,0.9600000000000003
39,Jack,neutral,0.8400000000000002
39,Ralph,neutral,0.7200000000000001
39,Lily,neutral,0.9200000000000003
39,Abby,neutral,0.9600000000000003
39,Mary,neutral,0.9600000000000003
39,Mary,neutral,0.9200000000000003
39,Judy,neutral,0.32
39,Luigi,neutral,0.9200000000000003
39,Arianna,neutral,0.9200000000000003
39,Daisy,neutral,0.9200000000000003
39,Wolf,neutral,0.9200000000000003
39,Mario,neutral,0.8800000000000002
39,,neutral,0.8400000000000002
39,Lils,neutral,0.8000000000000002
40,Richard,neutral,1.2800000000000005
40,Abby,neutral,1.1600000000000004
40,Karen,neutral,1.1200000000000003
40,Anna,sad,0.9600000000000003
40,Ellie,neutral,1.0400000000000003
40,Emily,sad,0.5599999999999999
40,Kenny,neutral,1.0400000000000003
40,Amy,neutral,1.0400000000000003
40,Jess,neutral,1.0400000000000003
40,Dee,neutral,1.0000000000000002
40,Christie,neutral,1.0000000000000002
40,Jack,neutral,0.8800000000000002
40,Ralph,neutral,0.7600000000000001
40,Lily,neutral,0.9600000000000003
40,Abby,neutral,1.0000000000000002
40,Mary,neutral,1.0000000000000002
40,Mary,neutral,0.9600000000000003
40,Judy,neutral,0.36
40,Luigi,neutral,0.9600000000000003
40,Arianna,neutral,0.9600000000000003
40,Daisy,neutral,0.9600000000000003
40,Wolf,neutral,0.9600000000000003
40,Mario,neutral,0.9200000000000003
40,,neutral,0.8800000000000002
40,Lils,neutral,0.8400000000000002
41,Richard,neutral,1.3200000000000005
41,Abby,neutral,1.2000000000000004
41,Karen,neutral,1.1600000000000004
41,Anna,sad,1.0000000000000002
41,Ellie,neutral,1.0800000000000003
41,Emily,sad,0.6
41,Kenny,neutral,1.0800000000000003
41,Amy,neutral,1.0800000000000003
41,Jess,neutral,1.0800000000000003
41,Dee,neutral,1.0400000000000003
41,Christie,neutral,1.0400000000000003
41,Jack,neutral,0.9200000000000003
41,Ralph,neutral,0.8000000000000002
41,Lily,neutral,1.0000000000000002
41,Abby,neutral,1.0400000000000003
41,Mary,neutral,1.0400000000000003
41,Mary,neutral,1.0000000000000002
41,Judy,sad,0.36
41,Luigi,neutral,1.0000000000000002
41,Arianna,neutral,1.0000000000000002
41,Daisy,neutral,1.0000000000000002
41,Wolf,neutral,1.0000000000000002
41,Mario,neutral,0.9600000000000003
41,,neutral,0.9200000000000003
41,Lils,neutral,0.8800000000000002
42,Richard,neutral,1.3600000000000005
42,Abby,neutral,1.2400000000000004
42,Karen,neutral,1.2000000000000004
42,Anna,sad,1.0400000000000003
42,Ellie,neutral,1.1200000000000003
42,Emily,sad,0.64
42,Kenny,neutral,1.1200000000000003
42,Amy,neutral,1.1200000000000003
42,Jess,neutral,1.1200000000000003
42,Dee,neutral,1.0800000000000003
42,Christie,neutral,1.0800000000000003
42,Jack,neutral,0.9600000000000003
42,Ralph,neutral,0.8400000000000002
42,Lily,neutral,1.0400000000000003
42,Abby,neutral,1.0800000000000003
42,Mary,neutral,1.0800000000000003
42,Mary,neutral,1.0400000000000003
42,Judy,neutral,0.39999999999999997
42,Luigi,neutral,1.0400000000000003
42,Arianna,neutral,1.0400000000000003
42,Daisy,neutral,1.0400000000000003
42,Wolf,neutral,1.0400000000000003
42,Mario,neutral,1.0000000000000002
42,,neutral,0.9600000000000003
42,Lils,neutral,0.9200000000000003
43,Richard,neutral,1.4000000000000006
43,Abby,neutral,1.2800000000000005
43,Karen,neutral,1.2400000000000004
43,Anna,sad,1.0800000000000003
43,Ellie,neutral,1.1600000000000004
43,Emily,sad,0.68
43,Kenny,neutral,1.1600000000000004
43,Amy,neutral,1.1600000000000004
43,Jess,neutral,1.1600000000000004
43,Dee,neutral,1.1200000000000003
43,Christie,neutral,1.1200000000000003
43,Jack,neutral,1.0000000000000002
43,Ralph,sad,0.2
43,Lily,neutral,1.0800000000000003
43,Abby,neutral,1.1200000000000003
43,Mary,neutral,1.1200000000000003
43,Mary,neutral,1.0800000000000003
43,Judy,neutral,0.43999999999999995
43,Luigi,neutral,1.0800000000000003
43,Arianna,neutral,1.0800000000000003
43,Daisy,neutral,1.0800000000000003
43,Wolf,neutral,1.0800000000000003
43,Mario,neutral,1.0400000000000003
43,,neutral,1.0000000000000002
43,Lils,neutral,0.9600000000000003
44,Richard,neutral,1.4400000000000006
44,Abby,neutral,1.3200000000000005
44,Karen,neutral,1.2800000000000005
44,Anna,sad,1.1200000000000003
44,Ellie,neutral,1.2000000000000004
44,Emily,sad,0.7200000000000001
44,Kenny,neutral,1.2000000000000004
44,Amy,neutral,1.2000000000000004
44,Jess,neutral,1.2000000000000004
44,Dee,neutral,1.1600000000000004
44,Christie,neutral,1.1600000000000004
44,Jack,neutral,1.0400000000000003
44,Ralph,neutral,0.8800000000000002
44,Lily,neutral,1.1200000000000003
44,Abby,neutral,1.1600000000000004
44,Mary,neutral,1.1600000000000004
44,Mary,neutral,1.1200000000000003
44,Judy,neutral,0.4799999999999999
44,Luigi,neutral,1.1200000000000003
44,Arianna,neutral,1.1200000000000003
44,Daisy,neutral,1.1200000000000003
44,Wolf,neutral,1.1200000000000003
44,Mario,neutral,1.0800000000000003
44,,neutral,1.0400000000000003
44,Lils,neutral,1.0000000000000002
45,Richard,neutral,1.4800000000000006
45,Abby,neutral,1.3600000000000005
45,Karen,neutral,1.3200000000000005
45,Anna,sad,1.1600000000000004
45,Ellie,neutral,1.2400000000000004
45,Emily,sad,0.7600000000000001
45,Kenny,neutral,1.2400000000000004
45,Amy,neutral,1.2400000000000004
45,Jess,neutral,1.2400000000000004
45,Dee,neutral,1.2000000000000004
45,Christie,neutral,1.2000000000000004
45,Jack,neutral,1.0800000000000003
45,Ralph,neutral,0.9200000000000003
45,Lily,neutral,1.1600000000000004
45,Abby,neutral,1.2000000000000004
45,Mary,neutral,1.2000000000000004
45,Mary,neutral,1.1600000000000004
45,Judy,neutral,0.5199999999999999
45,Luigi,neutral,1.1600000000000004
45,Arianna,neutral,1.1600000000000004
45,Daisy,neutral,1.1600000000000004
45,Wolf,neutral,1.1600000000000004
45,Mario,neutral,1.1200000000000003
45,Mary,neutral,1.0800000000000003
45,Lils,neutral,1.0400000000000003
46,Richard,neutral,1.5200000000000007
46,Abby,neutral,1.4000000000000006
46,Karen,neutral,1.3600000000000005
46,Anna,sad,1.2000000000000004
46,Ellie,neutral,1.2800000000000005
46,Emily,sad,0.8000000000000002
46,Kenny,neutral,1.2800000000000005
46,Amy,neutral,1.2800000000000005
46,Jess,neutral,1.2800000000000005
46,Dee,neutral,1.2400000000000004
46,Christie,neutral,1.2400000000000004
46,Jack,neutral,1.1200000000000003
46,Ralph,sad,0.24000000000000002
46,Lily,neutral,1.2000000000000004
46,Abby,neutral,1.2400000000000004
46,Mary,neutral,1.2400000000000004
46,Mary,neutral,1.2000000000000004
46,Judy,neutral,0.5599999999999999
46,Luigi,neutral,1.2000000000000004
46,Arianna,neutral,1.2000000000000004
46,Daisy,neutral,1.2000000000000004
46,Wolf,neutral,1.2000000000000004
46,Mario,neutral,1.1600000000000004
46,Mary,neutral,1.1200000000000003
46,Lils,neutral,1.0800000000000003
47,Richard,neutral,1.5600000000000007
47,Abby,neutral,1.4400000000000006
47,Karen,neutral,1.4000000000000006
47,Anna,sad,1.2400000000000004
47,Ellie,neutral,1.3200000000000005
47,Emily,sad,0.8400000000000002
47,Kenny,neutral,1.3200000000000005
47,Amy,neutral,1.3200000000000005
47,Jess,neutral,1.3200000000000005
47,Dee,neutral,1.2800000000000005
47,Christie,neutral,1.2800000000000005
47,Jack,neutral,1.1600000000000004
47,Ralph,neutral,0.9600000000000003
47,Lily,neutral,1.2400000000000004
47,Abby,neutral,1.2800000000000005
47,Mary,neutral,1.2800000000000005
47,Mary,neutral,1.2400000000000004
47,Judy,neutral,0.6
47,Luigi,neutral,1.2400000000000004
47,Arianna,neutral,1.2400000000000004
47,Daisy,neutral,1.2400000000000004
47,Wolf,neutral,1.2400000000000004
47,Mario,neutral,1.2000000000000004
47,Mary,neutral,1.1600000000000004
47,Lils,neutral,1.1200000000000003
48,Richard,neutral,1.6000000000000008
48,Abby,neutral,1.4800000000000006
