frame,student_id,emotion,emotion_duration
33,Ellie,neutral,1.5833333333333328
33,Emily,neutral,1.0
33,Kenny,neutral,1.5833333333333328
33,Amy,neutral,1.5833333333333328
33,Victoria,neutral,1.5833333333333328
33,Dan,neutral,1.4999999999999996
33,Christie,neutral,1.4999999999999996
33,Jack,neutral,1.2499999999999998
33,Ralph,neutral,1.0
33,Lily,neutral,1.4999999999999996
33,Abby,neutral,1.4999999999999996
33,Mary,neutral,1.4999999999999996
33,Mary,neutral,1.4166666666666663
33,Judy,neutral,0.16666666666666666
33,Luigi,neutral,1.4166666666666663
33,Arianna,neutral,1.4166666666666663
33,Daisy,neutral,1.4166666666666663
33,Will,neutral,1.4166666666666663
33,Mario,neutral,1.333333333333333
33,,neutral,1.2499999999999998
33,Lisa,neutral,1.1666666666666665
34,Richard,neutral,2.166666666666666
34,Abby,neutral,1.9166666666666659
34,Karen,neutral,1.8333333333333326
34,Anna,sad,1.5833333333333328
34,Ellie,neutral,1.666666666666666
34,Emily,sad,0.6666666666666666
34,Kenny,neutral,1.666666666666666
34,Amy,neutral,1.666666666666666
34,Victoria,neutral,1.666666666666666
34,Dan,neutral,1.5833333333333328
34,Christie,neutral,1.5833333333333328
34,Jack,neutral,1.333333333333333
34,Ralph,neutral,1.0833333333333333
34,Lily,neutral,1.5833333333333328
34,Abby,neutral,1.5833333333333328
34,Mary,neutral,1.5833333333333328
34,Mary,neutral,1.4999999999999996
34,Judy,neutral,0.25
34,Luigi,neutral,1.4999999999999996
34,Arianna,neutral,1.4999999999999996
34,Daisy,neutral,1.4999999999999996
34,Will,neutral,1.4999999999999996
34,Mario,neutral,1.4166666666666663
34,Mary,neutral,1.333333333333333
34,Lisa,neutral,1.2499999999999998
35,Richard,neutral,2.2499999999999996
35,Abby,neutral,1.9999999999999991
35,Karen,neutral,1.9166666666666659
35,Anna,sad,1.666666666666666
35,Ellie,neutral,1.7499999999999993
35,Emily,sad,0.75
35,Kenny,neutral,1.7499999999999993
35,Amy,neutral,1.7499999999999993
35,Victoria,neutral,1.7499999999999993
35,Dan,neutral,1.666666666666666
35,Christie,neutral,1.666666666666666
35,Jack,neutral,1.4166666666666663
35,Ralph,neutral,1.1666666666666665
35,Lily,neutral,1.666666666666666
35,Abby,neutral,1.666666666666666
35,Mary,neutral,1.666666666666666
35,Mary,neutral,1.5833333333333328
35,Judy,neutral,0.3333333333333333
35,Luigi,neutral,1.5833333333333328
35,Arianna,neutral,1.5833333333333328
35,Daisy,neutral,1.5833333333333328
35,Will,neutral,1.5833333333333328
35,Mario,neutral,1.4999999999999996
35,Mary,neutral,1.4166666666666663
35,Lisa,neutral,1.333333333333333
36,Richard,neutral,2.333333333333333
36,Abby,neutral,2.0833333333333326
36,Karen,neutral,1.9999999999999991
36,Anna,sad,1.7499999999999993
36,Ellie,neutral,1.8333333333333326
36,Emily,sad,0.8333333333333334
36,Kenny,neutral,1.8333333333333326
36,Amy,neutral,1.8333333333333326
